cell,r_center_cm,direction,mu_m,psi_ang_in
16,1.65000000e-01,3,-1.83434642e-01,4.99983538e-01
17,1.75000000e-01,3,-1.83434642e-01,4.99983645e-01
18,1.85000000e-01,3,-1.83434642e-01,4.99983756e-01
19,1.95000000e-01,3,-1.83434642e-01,4.99983870e-01
20,2.05000000e-01,3,-1.83434642e-01,4.99983988e-01
21,2.15000000e-01,3,-1.83434642e-01,4.99984109e-01
22,2.25000000e-01,3,-1.83434642e-01,4.99984234e-01
23,2.35000000e-01,3,-1.83434642e-01,4.99984362e-01
24,2.45000000e-01,3,-1.83434642e-01,4.99984493e-01
25,2.55000000e-01,3,-1.83434642e-01,4.99984628e-01
26,2.65000000e-01,3,-1.83434642e-01,4.99984766e-01
27,2.75000000e-01,3,-1.83434642e-01,4.99984908e-01
28,2.85000000e-01,3,-1.83434642e-01,4.99985053e-01
29,2.95000000e-01,3,-1.83434642e-01,4.99985201e-01
30,3.05000000e-01,3,-1.83434642e-01,4.99985352e-01
31,3.15000000e-01,3,-1.83434642e-01,4.99985506e-01
32,3.25000000e-01,3,-1.83434642e-01,4.99985664e-01
33,3.35000000e-01,3,-1.83434642e-01,4.99985824e-01
34,3.45000000e-01,3,-1.83434642e-01,4.99985987e-01
35,3.55000000e-01,3,-1.83434642e-01,4.99986154e-01
36,3.65000000e-01,3,-1.83434642e-01,4.99986322e-01
37,3.75000000e-01,3,-1.83434642e-01,4.99986494e-01
38,3.85000000e-01,3,-1.83434642e-01,4.99986669e-01
39,3.95000000e-01,3,-1.83434642e-01,4.99986846e-01
40,4.05000000e-01,3,-1.83434642e-01,4.99987025e-01
41,4.15000000e-01,3,-1.83434642e-01,4.99987207e-01
42,4.25000000e-01,3,-1.83434642e-01,4.99987392e-01
43,4.35000000e-01,3,-1.83434642e-01,4.99987579e-01
44,4.45000000e-01,3,-1.83434642e-01,4.99987768e-01
45,4.55000000e-01,3,-1.83434642e-01,4.99987959e-01
46,4.65000000e-01,3,-1.83434642e-01,4.99988152e-01
47,4.75000000e-01,3,-1.83434642e-01,4.99988348e-01
48,4.85000000e-01,3,-1.83434642e-01,4.99988545e-01
49,4.95000000e-01,3,-1.83434642e-01,4.99988745e-01
50,5.05000000e-01,3,-1.83434642e-01,4.99988946e-01
51,5.15000000e-01,3,-1.83434642e-01,4.99989149e-01
52,5.25000000e-01,3,-1.83434642e-01,4.99989353e-01
53,5.35000000e-01,3,-1.83434642e-01,4.99989560e-01
54,5.45000000e-01,3,-1.83434642e-01,4.99989767e-01
55,5.55000000e-01,3,-1.83434642e-01,4.99989977e-01
56,5.65000000e-01,3,-1.83434642e-01,4.99990187e-01
57,5.75000000e-01,3,-1.83434642e-01,4.99990399e-01
